Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2013,40.2,38.6,40.9,55.3,62.6,72.5,75.4,72.2,67.9,58.7,44.3,42.1,55.9
2014,30.6,40.2,43.4,55.9,66.1,73.3,73,71.6,69.1,58.7,43.1,42.8,55.7
2015,36.7,32.2,48.9,57.1,67.9,75.4,77,74.4,68.9,58.4,51.7,49.9,58.2
2016,34.9,39.3,53.5,57.3,63.9,73.7,78.4,77.1,73.2,61.1,51.2,41.1,58.7
2017,42.1,48.1,48,61.2,65.8,72.4,77.3,73.7,67.9,59.9,48,40.3,58.7
2018,32.8,47.6,45,54.3,70.8,75.4,76.5,75.2,74.7,61.7,44.4,41,58.3
2019,39,45.4,45.9,59,70.6,72.3,78,75.4,74,62.2,45,43.4,59.2
2020,42.5,43.8,53.5,55.6,61.6,72.4,78.3,76.6,67.9,60.8,52.7,40.1,58.8
2021,38.7,40,50.3,56.7,64.3,73,76.9,77.1,69.8,63.1,46.6,47.2,58.6
2022,36.1,42.2,51.3,57.1,67.5,74.1,78.5,75.9,68.3,55.2,50.1,38.2,57.9
