Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1987,37.4,39.4,48.7,55.2,69.2,76,80.7,78.5,71.3,51.5,50.7,42.6,58.4
1988,32.7,39.5,48.6,57.2,65.6,73.4,79.3,80.9,69.1,53.4,49,39.6,57.4
1989,43.3,40.6,48.9,55.9,63.5,75.9,76.9,75.1,69.4,58.5,50.1,31.8,57.5
1990,46.6,48.8,53.9,58.7,66,72.7,78.4,76.9,68.4,61.7,53.5,47.6,61.1
1991,41.5,46.1,52.4,61.6,71.9,75.7,81.1,77.5,71.3,59.9,48.5,45.9,61.1
1992,42.1,45.6,49.1,57.9,62.3,72.1,80.1,74.1,70.7,57.7,50.2,41.3,58.6
1993,42.3,38.9,46.7,56,68.9,75.5,82.3,77.8,73.3,58.2,50.7,40,59.2
1994,34.9,41.7,50.9,61.9,64.6,76.7,80.1,75.2,67.9,57.1,54,46.8,59.3
1995,40.7,38.9,51.4,59.6,67.5,73.1,79.4,79.5,69.8,61.9,45.2,37.5,58.7
1996,36.9,41.2,44.4,58.7,67.7,75.9,78.7,75,70.3,59.6,45.2,43.4,58.1
1997,40.1,45.6,53.9,55.2,64.2,70.8,79.1,76.4,71.3,59.8,46.8,M,60.3
1998,43.3,44,49.3,58.6,68.8,76.2,79.6,78.2,74.5,61.3,51,46.4,60.9
1999,44.5,43.9,46.8,60,65.7,72.9,80.1,79.7,69.1,57.8,54.9,42.8,59.8
2000,37.8,44.2,53.4,56.7,69.6,76.7,76,75.3,69.3,60.1,47.2,35.1,58.5
2001,38.9,45.4,46.2,59.9,66.3,75.5,75.4,77.3,69.5,57.8,54.6,47.7,59.5
2002,41.4,44.3,49.9,63.1,66.5,77.8,80.4,78.3,72.3,61.6,48.5,40.2,60.4
2003,36,40,51,56.8,65.8,73,77.7,78.4,70.4,58.7,56,40.4,58.7
2004,37.1,39,51.2,59.7,72.2,74.8,78.8,74.5,70.5,61.5,53.3,41.2,59.5
2005,42.9,42.8,46.4,57.8,64.1,74.6,81.4,79.2,75.6,62.2,51.1,39.9,59.8
2006,46.1,41.6,50,62.1,64.3,74,78.7,80.3,68.8,57.4,51.1,46.5,60.1
2007,44.3,38.1,53.7,59.3,66.5,75.1,77.8,83.5,74.3,66.1,49.6,47.2,61.3
2008,40.3,45.3,51.2,58.5,64.7,78.8,76.7,76.3,71,57.8,47.5,45.1,59.4
2009,37,43.2,48.5,59.1,67.8,75.2,75.9,78.9,70,58.4,51.6,39.3,58.7
2010,36.5,36.1,50.2,62.5,70.8,80.2,80.9,79.7,75.7,61.8,49.4,33.6,59.8
2011,35.9,44.4,50.2,60.9,67.8,78.6,82.4,79.1,71.8,57.9,51.8,46.1,60.6
2012,42.6,45.1,58.5,58.4,70.8,73.4,82.4,76.3,69.9,59,45.7,47.2,60.8
2013,42.2,39.6,43,59.4,64.8,75,77.6,75,69.7,60.6,47.4,44.2,58.2
2014,34.3,42.3,42,58.5,68.6,76.1,77.8,74.3,71.3,61.8,45,43.9,58
2015,38,33.5,49,59.2,70.1,78.3,78.8,77.1,71.8,59.1,53.8,53.6,60.2
2016,37.8,41.7,56.7,57.9,65.5,75.7,80.9,80.5,75.3,63.1,50.9,42.5,60.7
2017,43.5,50,50,64.5,67.9,74.2,80.3,76.9,72.6,M,M,41.6,62.2
2018,35.2,49.7,45.6,56.6,72.8,77.7,78.9,M,76.4,61.9,M,43.8,59.9
2019,41.5,45.1,M,59.9,73.1,75.5,81.2,77.6,76.4,64.7,46.5,45.4,62.4
2020,45.4,46.4,56.2,57.3,63.1,74.2,81.3,78.5,69.7,62.8,53.8,42,60.9
2021,40.1,39.8,52.6,58.9,66,75.1,78.6,79.1,71.6,65.2,46.9,50.1,60.3
2022,37.7,44.6,52.2,59.3,68.6,75.9,80.3,77.5,71.2,57.1,54.1,38.9,59.8
