Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2005,42.7,43.7,47.9,58.2,64.2,73.4,78.2,78.2,73.4,62,51.4,39,59.4
2006,45.8,42.6,51.1,63.3,65.1,74.9,78.3,78.2,68,56.7,51.1,46.2,60.1
2007,42.8,39.8,55.6,58.1,67.4,75.9,76.2,83,73.6,64.3,48.8,45.9,60.9
2008,38.7,44.2,50,57.9,66.4,78,76.9,75.3,70.4,57.5,46.3,43.6,58.8
2009,37.9,42.9,49.5,58.8,67,75.6,75.4,77.1,69.2,57.6,52.1,37.8,58.4
2010,36.1,36.3,49.7,61.9,69.3,79,80.1,78.6,73.1,61.7,49.8,33.9,59.1
2011,36.1,45.2,50.2,61.6,67.6,76.9,80,78.2,70.3,58,51.5,46.4,60.2
2012,42.9,45.5,59,60.1,70.1,73.5,80,76,69.8,58.5,47.5,46.5,60.8
2013,43.6,41.1,44.2,58.5,64.8,74.3,76.4,74.7,69.7,60.7,45.9,44.5,58.2
2014,33.5,43.6,46.7,58.5,68.7,75.9,75.6,74.9,70.9,60.7,44.9,44.4,58.2
2015,38.9,34.9,51.9,59.7,70.2,77.2,79.8,77.4,71,59.4,53.3,52,60.5
2016,37,41.6,55.8,59.5,66.2,76.7,80.1,79,75.6,63.3,53.5,42.7,60.9
2017,44.7,50.8,51.2,63.1,67.3,73.6,79,75.5,69.8,61.7,49.6,41.4,60.6
2018,35.1,49.8,46.4,55.6,71.2,76.5,77.8,76.1,75.7,61.5,45.5,42.7,59.5
2019,40.5,47,47.7,60.4,71.1,73.7,78.6,76.4,76.4,64,46.6,45.2,60.6
2020,43.7,45.5,55.8,57.5,62.4,73.1,79,76.8,68.6,61.4,54,40.8,59.9
2021,40,41.8,52.5,58.3,65.8,74.7,78.3,78.5,71.3,64.4,47.9,50.9,60.4
2022,38.8,44.7,54.2,59,69.5,76.3,79.4,76.5,69.9,57.5,52.3,40,59.8
