Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1980,40.3,35.6,44.5,55.4,64.1,70.8,77.1,76,70.7,55.4,47.5,40.2,56.5
1981,34.3,39.5,45.6,61,61.5,75,76.3,72.2,66.5,54.7,47.4,36.5,55.9
1982,33.6,43.7,50.2,53.6,66.5,71.3,75.1,72.9,65.7,56.7,47.4,43.9,56.7
1983,38,39.9,48.4,52.8,63.3,69.8,77,77.4,67.2,58.7,49.1,37.5,56.6
1984,36.5,43.4,47.6,54.3,63.6,72.5,73.5,74.5,66.1,65,46.1,49.3,57.7
1985,32,41.1,51.8,59,64.7,72.2,74.4,72.6,67,63.2,57.7,35.4,57.6
1986,36.1,43.4,47,57.4,63.6,72.3,76.8,71.1,68.1,57.8,50.9,40.4,57.1
1987,36.1,39.6,47,53.8,66.9,71.4,75.9,75.2,67.4,51.7,48.2,42.4,56.3
1988,33.2,38.6,47.8,56,62.5,70.2,74.2,75.4,66.7,51.5,47.7,40.1,55.3
1989,43.5,41.8,51.2,55.7,60.7,70.9,74,72.8,66.9,57.6,47.6,33,56.3
1990,44.7,46.7,52.4,56,65.1,71.2,74.7,74,68,58.3,50.5,45.6,58.9
1991,40.5,43.8,50.8,58.6,67.6,70.8,75.6,72.4,67.7,57.5,45.4,43.4,57.8
1992,40.6,45.2,47.5,55.7,60.4,68.1,75.2,70.4,67.3,55.8,47.2,40.5,56.2
1993,42.7,M,43.4,M,63.7,71.4,78.3,73.7,69.4,55.6,46.7,37.3,58.2
1994,34,41,47.4,58.7,M,72.4,72.8,70.9,64.9,55.9,50.2,43.1,55.6
1995,M,M,49.8,56.3,M,68.9,75.1,75.4,65.7,M,M,M,65.2
1996,M,M,42.7,55.2,67,71.3,73.6,72.4,65.9,57.2,M,M,63.2
1997,M,45.1,M,M,60.8,67.4,74,71.9,M,M,M,M,63.8
1998,M,M,M,M,67.4,M,75.5,74.6,71.1,M,M,M,72.2
1999,M,M,M,M,62.4,69.6,76.1,75.1,M,M,M,M,70.8
2000,M,M,M,M,M,72.3,74,73,M,M,M,M,73.1
2001,M,M,M,M,M,70.9,M,74.1,M,M,M,M,72.5
2002,M,M,M,M,M,71.3,75.9,73.8,M,M,M,M,73.7
2003,M,M,M,M,M,M,73,74.4,M,M,M,M,73.7
2004,M,M,M,M,68.6,71.4,M,71.1,M,M,M,M,70.4
2005,M,M,M,M,M,M,75.4,74.6,M,M,M,M,75
2006,M,M,M,60,63,70.8,74.5,75.3,65.4,55.9,48.2,44.5,62
2007,41.6,37.8,52.6,54.4,64.9,72.9,M,78.2,69.1,61.3,47.3,47.1,57
2008,37.8,45,47.3,56.2,64.2,73.8,74.3,74.1,67.9,54.7,44.6,M,58.2
2009,40,M,48.6,M,M,73.1,M,M,67,56.7,M,M,57.1
2010,32.6,M,46.5,59.7,M,75.7,78,76.3,M,M,M,M,61.5
