Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1997,42.7,48.5,58.3,58.1,66.3,73,81.2,78.9,73.3,62.7,48.7,42.9,61.2
1998,47.1,49.7,52,62.3,74.3,80.8,79.7,77.1,73.1,61.6,53.2,47.7,63.2
1999,45.7,46.1,47.7,62.1,65.8,73.3,78.8,79.4,69.1,58.9,54.1,43.5,60.4
2000,39.8,46.5,55.1,57.1,69.3,75.9,76.9,76.5,69.1,60.6,48.7,35.2,59.2
2001,40.7,47.8,48.7,61.2,68.1,75.6,76.3,79.6,69,58,56.4,48.3,60.8
2002,43.1,44.2,51.7,64.3,65.9,76.2,80.6,78,73.3,61.7,48.4,40.9,60.7
2003,37.3,42.6,54.1,58.6,66.4,72.8,76.5,77.6,69.8,60.2,55.7,40.5,59.3
2004,39.7,40,53.8,59.5,72.1,75.1,77.9,74.6,71.1,63,53.1,42,60.2
2005,44.1,45.3,49,58.5,64.7,74.6,79.5,79.5,74.9,61.9,51.8,40.1,60.3
2006,47,43.5,51.7,63.1,65.8,74.6,78.2,78.8,69.8,57.8,51.7,47.4,60.8
2007,44,41,56.8,58.5,67.6,75.9,76.7,83.7,75,66.1,50,48.8,62
2008,40.5,46.7,52.3,58.6,67.1,79,78.5,77.5,71.5,58.3,46.6,46.9,60.3
2009,40,44.5,50.7,60,69.1,76.8,77,78.4,71.6,59.2,53.1,39.9,60
2010,37.5,38.3,50.9,62.7,71.5,80.2,82,80.9,75.4,61.7,50.9,34.8,60.6
2011,37.3,48,52.5,63.3,69.7,78.4,81.8,79.2,72,58.8,52.1,47.9,61.8
2012,44.7,46.9,61.2,61.2,71.5,74.7,82.3,77.1,71.3,60.2,48,48.9,62.3
2013,45.1,42.7,46.1,60.7,66.4,76.3,78.1,76.2,72.3,62.4,47.7,46.4,60
2014,35.5,45.4,47.3,61.3,69.6,77.2,77.5,76.4,72.1,63,47.2,45.7,59.9
2015,40.3,37.4,54.1,62.2,71.7,80.1,82,79.5,73,60.4,54.6,55.4,62.6
2016,39.4,44.5,58.5,61.8,68.1,78.4,82.8,82.5,76.9,64.2,53.5,44.6,62.9
2017,47.6,53.4,52.9,65.4,69.5,75.8,81.3,78.1,72.4,63.9,51.9,45,63.1
2018,37.8,54.5,49.1,58.7,74,79.3,80.3,79.6,78.9,64,48.7,45.8,62.6
2019,43.9,50.1,50.6,63.1,74.3,76.6,81.5,79.3,78.7,67.1,48.6,47.5,63.4
2020,46.9,48.8,58.6,60.6,65.5,76,82,79.8,71.4,64.7,56.7,43.5,62.9
2021,42.3,44.1,55.9,60.6,68.3,77.2,80.1,80.4,72.7,66.7,49.6,53.2,62.6
2022,41.1,48,56.5,62,71.8,78.8,82.1,78.6,72.3,59.4,54.8,42.1,62.3
