Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2001,26.6,34,28,45.8,52.1,56.9,60,61.3,52.8,44,44.4,35.4,45.1
2002,30.1,28.4,34.9,45.8,49.7,58.4,61.1,60.7,57.6,49,32.1,27.8,44.6
2003,19.4,28.2,37.8,43.3,49.9,55.3,59,61.2,54.3,43.7,44.6,27.3,43.7
2004,24.3,26.7,35,40.9,54.6,56.9,59.1,57.5,53.8,47.8,40.9,27.9,43.8
2005,31,28.6,29.3,40.2,M,55.9,61.7,61.1,57.2,47.4,39.7,26.3,43.5
2006,32.3,24.4,32.3,46.3,48.5,56.7,60.8,61.8,51.5,43.1,38.7,34.6,44.3
2007,28.1,22.1,39.7,38.7,52.4,58.1,58.1,64.6,57.7,50.1,35.7,33.9,44.9
2008,25.8,30.3,33.5,42.1,48,59.2,58.6,58,54.9,42.8,33.6,32.8,43.3
2009,23.4,24.4,36.2,40.1,49.5,57.5,55.7,58.7,53.1,45.6,40.3,26.4,42.6
2010,20.8,17.3,29.4,45.7,52.9,60.4,62.5,62.1,56.8,45.6,37.3,17.9,42.4
2011,21.2,30.3,35.5,43.8,49.9,59,62.4,60.1,54.8,42,39.8,34,44.4
2012,28.5,30.9,43,43.6,53.5,55.9,62.2,58.5,53.7,44.8,34.4,33.8,45.2
2013,32.4,24.9,24.1,40.7,47.3,56.3,59.2,57.5,54,45.2,33.6,33.2,42.4
2014,19.2,29.3,32.2,43.7,51.4,57.7,57.2,58,55.1,45.3,31.6,34.7,43
2015,25.1,20.2,36.5,43.6,52.1,59.2,59.8,58.5,54.5,45.8,40.5,42,44.8
2016,23.3,24.7,38.8,42.3,48.5,58.8,62.6,61.2,57.8,48.5,40.8,32,44.9
2017,30.8,33.7,32.4,46.6,49.3,55.4,60.6,57.7,52.1,47.9,39.4,28.8,44.6
2018,21.9,37.7,28.6,37.2,54.7,58.8,59.1,58.3,58.6,46.6,33.3,30.2,43.8
2019,26,35.7,32.3,43.4,54.1,55.7,60.2,59.3,59.3,49.7,35.5,33.5,45.4
2020,29.3,29.1,39.5,38.6,44.9,55.1,60.5,59,53.2,49.2,41.3,29.5,44.1
2021,27.3,29.4,38.6,41.3,48.8,56.9,60.7,61,54.9,50,36.2,41.2,45.5
2022,24.5,31.9,38,42.3,53.3,59.6,62.6,59.2,53.7,42.7,40.3,31.2,44.9
