Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2001,30.3,38.9,37.2,51.3,58.2,65.8,67,69,59,48.7,44.9,40.1,50.9
2002,34.6,34.7,40.1,51.8,56.2,66.8,70.8,69.6,65.2,54.1,39.2,32.6,51.3
2003,28,33.4,44.8,49.2,58.6,63.4,68.5,69.7,61.1,49.6,47.7,32,50.5
2004,30.7,32.1,44.2,49.1,62.7,65.9,69,66,62.8,54.7,45.7,34.7,51.5
2005,35.9,36.5,37.4,48.7,54.2,65.8,71.6,71.6,63.9,54.2,43.1,32,51.2
2006,38.6,32.6,40.3,52.8,54.6,64.9,68.5,70.9,59.7,49.2,43.6,38.5,51.2
2007,35.8,30.2,46.1,48,58.5,66,67.2,72.4,64.2,56,40.8,40.3,52.1
2008,30.1,36.9,40.3,50.2,55.8,66.1,67.5,66.4,62.8,49.5,38.6,37.9,50.2
2009,31,33.6,41.8,49.5,59.8,67,65.7,68.4,62.6,50.6,45,32.2,50.6
2010,27.1,24.7,40,51.6,60.1,69.5,71.6,70.6,63.1,51.8,40.8,25.8,49.7
2011,28.4,37.2,41.7,52.2,58.5,66.7,70.5,68.5,62.8,50.2,43.5,38.4,51.6
2012,34.8,38.8,48.8,51.3,60.9,64.1,71.3,67,61.9,50.1,38.8,38.1,52.2
2013,37.6,34,34,49.1,56.3,66.1,68.8,67.4,62.4,52.6,38.1,38,50.4
2014,24.7,35,38.5,49.6,59.6,67.4,66.5,66,63.7,53.1,36.8,39.8,50.1
2015,32.1,26.4,44.4,51,60.8,68.6,70.2,67.7,63.1,52.4,46.3,46.6,52.5
2016,29,34,46.1,49.2,57.2,66,71.5,71,66,55,44.3,38.4,52.3
2017,38.5,40.6,40.7,53.6,59.3,63.9,69.4,66.8,60.9,53.1,42.8,34.9,52
2018,27.2,44.3,38.5,45.6,62.9,68.5,70.1,68.7,69.2,54.9,39.2,37,52.2
2019,32.6,39.5,39.5,51.8,62.5,64.6,70.2,68.3,66.8,55.7,39.2,38.9,52.5
2020,36.9,38.1,46.7,47.4,55.1,63.9,71.6,69.4,M,M,45.7,34.2,50.9
2021,33.1,34.3,43.9,47.8,56.6,65.9,68.5,69.5,62.2,56.9,39.7,43.2,51.8
2022,29.6,36.7,44.7,49.3,60.6,66.9,71.4,69.2,62.1,48.7,43.6,33.5,51.4
