Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2008,34.5,40.8,45.2,54.3,60.6,73.4,73.9,71.5,67.9,54.4,43,38.7,54.9
2009,33.8,38.2,45,54.1,63.7,72.1,71.5,74.6,66.8,54.7,48.9,35.9,54.9
2010,33.3,33.1,46.1,57.4,65.8,75,76.6,75.6,69.4,58.2,46.5,32.3,55.8
2011,33.7,40.2,46.9,57.4,64.5,73.8,77.7,75.1,68.3,55.7,48,42.6,57
2012,38.4,41.5,53.9,56.1,67.1,70.1,77.5,73.5,67.3,56.1,43.1,41.9,57.2
2013,39.6,38.1,40.6,54.4,62.2,71.9,75.1,72.3,67.1,57.7,42.9,40.5,55.2
2014,29.3,38.5,41.4,53.8,65,73,73.3,71.1,68.4,57.6,41,41.9,54.5
2015,35.5,30.8,46.6,55.5,66.6,74.5,76.3,73.7,68.2,57.4,51.4,48.3,57.1
2016,33.9,37.9,51.3,55.4,62.7,71.8,76.9,76.3,72,59.9,49.8,39,57.2
2017,39.9,45.5,45.7,58.9,64,70,75.9,72.4,66.2,58.9,46.2,38,56.8
2018,31.5,44.4,42.8,51.7,68.5,73.5,74.7,73.9,73.6,60.2,43.2,39.4,56.5
2019,36.9,42,43.6,57,68.2,70,75.8,73.5,72.1,60.5,42.6,41.2,57
2020,40.4,41.6,50.9,53,59,69.9,76.8,74.9,66,58.9,49.7,38.5,56.6
2021,37.3,38.1,47.9,54,62.1,71.2,75,75.8,67.7,62.3,44.1,44.8,56.7
2022,33.9,40,49.2,54.8,65,72.4,76.8,74.5,67.1,53.8,48.5,36.5,56
