Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,62.1,52,45.8,53.3
1998,48.3,50,53.7,61.4,70.2,78.8,80.5,78.8,75.4,63.7,55.3,51,63.9
1999,49.3,48.1,49.1,63,68.1,74.9,81,79.8,71.9,63.3,57.1,47.4,62.7
2000,42.2,48.3,55.5,59.8,71.9,77.3,77.7,77.7,73.5,62.1,50.7,39.9,61.4
2001,43.8,49.2,51.3,61.6,68.1,77,76.2,78.3,70.7,61.4,57.9,51.5,62.3
2002,47.2,48.2,55.6,65,68.3,77.1,80.6,79.2,76.2,66.6,52.4,44.3,63.4
2003,38.9,45.2,56.3,60.6,68.7,76.4,79.9,80.1,73.2,62.7,58.8,44.2,62.1
2004,40.8,44,54,61.9,73.6,77.4,80.2,76.6,74.2,63.9,54.7,45.2,62.2
2005,45.5,45.8,49.9,59.7,65.2,76.1,81.6,80.9,77,65.2,56.2,43.7,62.2
2006,50.4,44.7,51.7,63.1,67.2,75,80,79.8,70.8,61.8,55.2,50.5,62.5
2007,47.2,42.1,55.1,60,67.5,75.5,77.7,81.1,74.8,69.7,52.8,51.8,62.9
2008,44.2,50.4,54.7,61.9,67.4,79.7,79.4,78.2,74.6,60.5,51,50,62.7
2009,42.5,44.6,51.1,61.5,70.2,77,77.8,79.6,72.1,62.8,56.5,45.7,61.8
2010,39.6,39.8,52.3,63.2,72.4,81.5,80.7,80.5,75,64.2,53,36.5,61.6
2011,39.3,49.5,53.1,64.7,70.5,79.9,82.7,81.5,74.7,62.4,56.9,50.7,63.8
2012,48.5,49.2,61.1,61.3,72.8,74.9,82.9,79.2,73.4,64.4,49.8,52.2,64.1
2013,48.7,46.6,49.1,61.9,69.9,78.4,81.4,78.8,73.5,65.8,53.8,51.7,63.3
2014,41.3,47.3,50,64,73.4,78.9,80.3,79.2,76.4,66.8,52.3,49.6,63.3
2015,45.5,38.9,54.1,63.4,70.7,80.6,81.4,78.7,76.2,64.7,59.2,59.8,64.4
2016,42.5,47.2,59.3,60.7,69.1,77.9,82.9,81.7,77.1,66.9,53.9,47.4,63.9
2017,48.9,53.6,51.8,67.2,71.1,76.8,81.4,78.7,75,67,53,44.8,64.1
2018,38.6,55.6,48.1,58.2,72.7,78.2,78.1,79.7,78.4,66.5,54.6,49.3,63.2
2019,44.5,52,52.1,64.5,74.9,77.2,81.7,79.8,76.8,68,51.2,50.7,64.5
2020,50.1,50.9,58.9,60,66.5,75.4,82,80.3,73.6,67.3,58.5,46.2,64.1
2021,43.7,45.8,56.4,61.8,68.7,77,79.6,81,74.1,67.6,51.9,55.6,63.6
2022,42.6,50.2,57.3,62.3,72.3,77.3,81.5,79.4,74.4,62,58.3,46.3,63.7
