Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2010,38.5,39.1,52.4,63.8,71.3,80.4,80.2,M,74.9,62.3,51,36.4,59.1
2011,38.5,48,50.1,62.5,68.4,79.6,82.3,80,71.9,M,53.9,48.2,62.1
2012,43.6,45.5,59.4,58.1,M,73.7,81.9,M,M,M,M,49.2,58.8
2013,44.4,42.2,45.2,59.9,65.9,75,77.9,75.2,70.1,61.9,49,46.5,59.4
2014,36.5,M,45.3,59.8,M,76.9,77.8,74.3,72,63.5,46.6,46.4,59.9
2015,40.1,35.6,51.1,60.4,69.7,78.3,79.2,77.5,72.2,60.3,55.4,55.3,61.3
2016,40.5,43.8,58.3,60.2,66.3,75.6,80.9,81.4,76.1,64.6,53.6,44.8,62.2
2017,45.7,52.8,51.6,65,M,74.2,M,77.6,M,M,M,M,61.2
2018,M,M,M,M,M,M,M,M,M,M,M,M,M
2019,M,M,M,M,M,M,M,M,M,M,M,M,M
2020,M,M,M,M,M,M,M,M,M,M,M,M,M
2021,M,M,M,M,M,M,M,M,M,M,M,M,M
2022,M,M,M,M,M,M,M,M,M,M,M,M,M
