Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2010,36.3,36.2,50.6,61.5,69.6,78.8,79.3,79.1,74.8,61.3,49.3,33.1,59.2
2011,35.9,44.2,49.8,61.6,67.8,78,81.8,78.6,71.2,57.9,52.6,46.4,60.5
2012,43.3,46.6,58.7,58.3,70.2,72.7,81.5,75.8,M,M,M,M,63.4
2013,M,M,M,M,M,M,M,M,M,M,M,M,M
2014,M,M,M,M,68.6,75.6,76.9,74.6,70.8,61.5,44.7,44.7,64.7
2015,38,33.3,49.7,59.9,68.7,77.7,78.4,76.5,70.8,59,53.8,54.1,60
2016,37.4,42.1,56.5,57.7,65,75.2,80.4,80,74.8,62.5,50.9,43.6,60.5
2017,44.2,50.6,50.4,63.1,67.4,73.7,79.6,M,70.4,62.7,48.6,41.5,59.3
2018,M,M,46.1,56.5,72.1,M,77.6,77.2,M,M,M,M,65.9
2019,M,46.3,47.9,59.5,71.9,72.5,79.6,M,M,63.4,45.2,M,60.8
2020,M,M,M,M,M,M,M,M,M,M,M,M,M
2021,M,40.3,M,M,66,M,M,M,M,M,M,M,53.2
2022,M,M,M,M,M,M,M,M,M,M,M,M,M
