Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1982,33.3,44.6,50.4,55.9,69.8,73.7,77.5,75.8,68.2,60,M,47.8,59.7
1983,M,42.2,52,55.9,67.6,74.2,80.6,80.7,71.5,60.8,50.3,37.9,61.2
1984,38.2,46.4,49.5,58.4,67,76.6,M,77.5,M,66.9,M,M,60.1
1985,35,M,M,61.2,66.5,74.2,77.4,75.1,69.5,M,M,40,62.4
1986,M,M,M,M,M,M,M,M,M,M,M,M,M
1987,M,M,M,57.2,M,M,81.8,M,72,54.7,51.7,44.3,60.3
1988,34.2,M,49.2,56.9,66.4,73.3,78.3,78.7,68.2,52.5,48.8,40.8,58.8
1989,44.2,43.2,52.9,58.3,64.7,76.8,77.5,76.3,71.3,60.1,50.5,35.5,59.3
1990,47.6,50.7,54.1,59.4,68.4,75.5,79.3,78.3,72.6,61.9,53.2,47.5,62.4
1991,42,46.4,53.9,62.1,72.1,75.3,M,M,71.4,60.6,49,47,58
1992,43.8,47.3,50,59.7,63.4,71.7,80.1,74.7,70.6,57.8,50.8,42,59.3
1993,44.2,41.8,47.7,58.7,69,76.3,83.4,78.6,73.4,60.7,49.8,40.2,60.3
1994,36.3,43.4,52.9,62.6,64.6,76.8,78.6,75.8,69.1,59.4,53.8,46.1,59.9
1995,42,41.8,54.3,62.3,68,M,79.8,79.5,69.7,61.2,M,39.2,59.8
1996,38.4,44.6,46.1,58.7,69.9,76.1,79,75.8,70.3,60.3,45,41.6,58.8
1997,M,46.8,56.4,56.6,63.4,72.4,78.8,75.7,71.2,60.2,46.1,40.6,60.7
1998,44.1,45.8,50.8,59.9,70.8,77.6,80.4,78.3,74.7,62.4,52.8,46.5,62
1999,45.3,45.8,47.9,61.9,67.1,74.6,80.5,79.2,69.6,58.1,54.3,43.3,60.6
2000,40.5,45.9,55.8,58.8,70.4,77.3,76.9,76.4,68.5,61.7,47.7,34.6,59.5
2001,39.5,48.3,48.5,61.9,68.3,75.6,76,78.3,68.2,57.8,54.7,47.3,60.4
2002,43.4,44.6,50.6,65,67.3,77.2,79.9,78.3,72.6,61.4,48.6,41.2,60.8
2003,37.4,42.4,53.9,59,67.1,73.4,77.4,78.3,70.1,59.8,55.4,40.8,59.6
2004,38.9,40.2,53.2,60.1,72.7,75.7,78.2,75.6,70.1,62.8,52.4,42.5,60.2
2005,M,43.8,47.6,59.8,64.3,74.5,80.1,79.2,73.6,62.2,52.5,39.7,61.6
2006,47.8,43.9,M,63.8,64.9,75,79.1,79.7,69.7,57.5,51.2,46.9,61.8
2007,44.3,40.3,56.1,59.3,66.4,75.9,76.6,83.6,74.3,65.6,48.8,46.5,61.5
2008,40.3,M,51.2,58.7,67.3,78.8,77.5,76.1,69.8,57,45.4,45.1,60.7
2009,39.1,43.6,49.5,61.2,68.3,75.7,76.3,77.8,69.8,58.6,52.1,39.3,59.3
2010,37.1,37,50.6,62.7,71.2,79.5,80.3,79.3,73.8,61,49.3,33.8,59.6
2011,36.1,46.4,51,63,69.3,77.7,80.7,78.3,70.9,57.5,52,47.4,60.9
2012,43.8,45.6,59.7,60.5,70.3,74.2,80.9,75.9,69.4,59.1,45.5,47.1,61
2013,44,40.6,43.2,59.7,65.5,74.7,76.6,74.2,69.2,59.9,46,44.6,58.2
2014,34.8,43.5,46.8,59.6,69.5,75.7,76.3,74.5,70.5,60.8,46,44.5,58.5
2015,38.5,34.6,51.9,61.4,69.7,78.1,79.5,76.9,71,58.6,53.2,52.2,60.5
2016,37.2,42.7,56.7,60,65.9,75.9,80.8,79.5,74.9,61.8,52.4,44,61
2017,45.5,51.9,52.6,64.3,67.8,73.9,78.8,75.4,69.6,61.2,48.4,41.9,60.9
2018,35.3,52.1,47.4,57.4,72.3,77.7,77.6,77.3,76.2,61.8,46.5,43.6,60.4
2019,41,47.9,48.5,61.8,71.8,74,78.5,76.5,75.5,64.7,46.1,45,60.9
2020,44.9,46.7,57.3,58.9,63,73.9,79.3,77.4,68.4,61.8,53.9,42.1,60.6
2021,40.6,42.1,54,58.9,65.5,74.4,77.7,78.1,70.4,64.3,48.2,51.6,60.5
2022,39.9,46.8,55.1,60,69.6,76.1,80,76.8,69.7,56.8,53.3,40.1,60.4
