Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1992,40.7,44,47.4,55.9,61.3,69,78,72.4,69,55.2,48.2,39,56.7
1993,41.7,38.5,43.6,53.7,65.8,73.6,80.5,76.2,70.3,56.7,47.4,37.7,57.1
1994,32.5,40.5,47.8,58.4,62.7,74.6,76.1,73.8,67.1,56.3,51.8,44.6,57.2
1995,38.1,37.9,50.7,58.1,65.2,71,77.6,77.5,67.6,58.7,43.8,37.1,56.9
1996,35.7,40.2,42.6,54.7,66.2,72.9,76.2,74.7,67.5,57.7,44.7,41.2,56.2
1997,40.1,44.6,54.1,53.6,59.4,69.9,77.5,M,M,58.9,43.3,M,55.7
1998,M,43.2,46.6,57.4,68.6,75.1,78.5,76.5,71.6,M,50.4,M,63.1
1999,40.6,43.6,46,62.2,64.6,72.3,78,78,68.4,58.7,M,42.2,59.5
2000,37.6,43.3,52.4,54.4,67.1,74.8,74.8,75.1,67.9,59.7,47.5,32.5,57.3
2001,35.1,43.9,44.2,59.5,66.8,73.5,74.5,77.1,67.1,54.7,52.5,42.6,57.6
2002,M,42.8,48.1,61.7,64,75.7,79.3,77.6,71.7,61.4,46.6,39.1,60.7
2003,35.9,39.7,52,56.8,65.6,70.7,76.1,77,68.4,56.7,54.2,38.6,57.6
2004,37.2,38.4,50.9,57.2,70.2,74,M,74.3,68.8,61.4,52.2,40,56.8
2005,42.4,41.6,47.5,M,63.8,72.8,77.7,78.2,M,61,50.9,38.3,57.4
2006,43.9,40.1,48.2,61.6,63.5,73.4,77.4,78,67.2,56.3,50,45.4,58.7
2007,42.1,37.8,53,57.3,65.1,75.1,75.1,80.5,72.2,63.7,48.2,44.1,59.5
2008,36.5,42.9,44.2,M,M,M,76.5,M,M,56.9,45.7,42.2,49.3
2009,36.5,41.8,48.8,58,65.9,74.8,74.9,76.7,69.4,57.2,52.2,37.5,57.8
2010,34.2,35.2,47.5,61,69.1,77.9,79.9,77.8,72.1,59.9,48.3,32.4,57.9
2011,35.5,43.9,49.9,59.4,67.1,76.3,79.2,78,69.6,57.2,50.1,43.5,59.1
2012,42,44.5,57.9,59.8,69.6,73,79.4,74.8,70,58,45.8,45,60
2013,42.1,39.8,42.2,57.5,63.9,73.7,76,73.8,69.6,59.2,45.3,42.8,57.2
2014,32.4,42,44.9,57.8,67.6,74.8,74.8,73.5,70.4,59.7,43.4,43.5,57.1
2015,37.3,33.5,49.5,58.3,69.2,76.6,78.5,76.6,70,58.9,52.3,50.3,59.2
2016,36.2,40.2,55,58.4,63.9,75.7,79.5,78.6,74.5,62.2,51.6,42.2,59.8
2017,42.8,48.5,48.6,62.1,66.7,73.6,78.9,74.7,68.9,60.7,48.9,40.9,59.6
2018,33.5,46.9,44,54,70.2,75.3,77.2,75.5,75.2,61.2,44.6,41.5,58.3
2019,39.8,45.8,47,59.3,71,72.6,78,75.7,75.2,62.5,45.6,44,59.7
2020,42.8,42.4,54.1,56.2,61.8,72.9,79.1,76.6,68.5,61.4,52.8,39.9,59
2021,38.7,39.8,51.5,57.3,64.5,70.9,77.1,77.1,69.7,63.1,46.7,48.4,58.7
2022,36.1,43.2,50.9,57.4,68.4,75.4,79,76.1,68.9,55.8,50.8,38.4,58.4
