Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2004,M,M,52.1,57,67.8,71.4,72.8,70.7,67.6,62,52.5,38.3,61.2
2005,44.1,42.3,47.4,M,59.8,71.5,75.1,76.6,72.4,60.6,M,M,61.1
2006,M,39.4,50.3,61.5,63.2,71.2,75.7,76.9,65.5,55.7,47.5,44.9,59.3
2007,40.8,38.9,56.3,M,M,71.6,73.5,78.5,70.7,64,47.6,46.3,58.8
2008,M,44.3,M,M,63.5,72.6,74.6,73.3,70.7,56.7,45.9,M,62.7
2009,37.5,42.2,49.7,57.2,65.7,72.3,71.4,73.4,68.1,56.8,49.4,38.2,56.8
2010,32.6,32.9,43.5,58,67.3,75.1,78,78,69.3,56.2,48.1,30.1,55.8
2011,33.6,43.4,49.4,60.4,65.1,73.3,77.4,75.5,66.7,54.6,49.8,43.5,57.7
2012,41.5,43.7,57.9,59.1,67.9,71.3,M,M,M,54.7,44.7,43.3,53.8
2013,41.9,39.1,40.2,M,M,M,M,M,M,M,M,M,40.4
2014,M,M,M,M,M,M,M,M,M,M,M,M,M
2015,M,M,M,M,M,M,M,M,M,M,M,M,M
2016,M,M,M,M,M,M,M,M,M,M,M,M,M
2017,M,M,M,M,M,M,M,M,M,M,M,M,M
2018,M,M,M,M,M,M,M,M,M,M,M,M,M
2019,M,M,M,M,M,M,M,M,M,M,M,M,M
2020,M,M,M,M,M,M,M,M,M,M,M,M,M
2021,M,M,M,M,M,M,M,M,M,M,M,M,M
2022,M,M,M,M,M,M,M,M,M,M,M,M,M
