  Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2006,44.2,40.6,48.4,61.9,62.8,72.8,76.7,76.5,67.1,55.4,M,M,60.6
2007,M,M,M,M,65.7,74,74.4,80.7,71.8,62.6,M,M,71.5
2008,M,M,M,M,M,76.1,76,74.7,68.8,56.4,45.1,42.5,62.8
2009,37,41.1,48,56.8,65.6,74.6,73.7,76.1,67.9,56.3,50.9,36.6,57
2010,33.9,34.7,46.6,59.5,67.8,77.2,79.6,76.2,71,59.8,47.5,32.3,57.2
2011,34.9,42.7,48.6,60.1,66.5,74.5,76,76,69.3,56.8,49,44.2,58.2
2012,41,43.2,57.3,58.8,68.7,72,78.9,74.5,69.2,58.1,46,44.6,59.4
2013,42.4,39.9,41.3,57.1,63,73.4,75.7,73.5,69.4,59.4,44.5,42.7,56.9
2014,31.3,41.9,44.5,56.9,67.1,74.5,73.8,73,69.6,59.1,43.4,43.4,56.5
2015,37.4,33.2,50,58.1,68.4,76.1,77.9,75.8,69.1,58.3,51.4,50.6,58.9
2016,35.6,40.1,54.3,57.7,64.5,75.3,79.5,78,74.1,61.9,51.9,42.3,59.6
2017,43.1,48.3,48.7,61.4,66.5,72.5,78,74.3,68.8,60.7,48.3,41.2,59.3
2018,33.7,48.9,45.3,54.1,70.2,76.2,76.7,76,75.4,61.6,44.7,41.4,58.7
2019,39.6,45.3,46.6,59,70,72.5,77.7,75.4,74.6,62.5,46,44.1,59.4
2020,43.1,43.8,54,56,61.4,72.3,78.5,76.4,68.5,61.1,52.4,40,59
2021,39.1,40.1,50.8,56.4,64.2,73.5,76.9,76.9,69.4,63,45.8,48.2,58.7
2022,36.8,43.1,52.1,56.8,67.7,74.9,78.3,76.2,69,56,49.7,38.8,58.3
