Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
2009,27.9,32.4,41.7,47.4,57.8,65,63.9,66.3,60.1,49.4,43.3,30.5,48.8
2010,24.6,23.6,36.6,51.7,59.9,68.1,69.9,69.7,63.1,49.7,41.5,23.2,48.5
2011,26,37.2,42.1,52.5,58.4,66.7,69.4,67.5,61.9,49.6,M,38,51.8
2012,33.6,36.1,49,50.6,60.3,63.4,69.8,64.9,59.9,48.3,38.2,37.4,51
2013,35.9,31.1,31.5,48.2,55.7,64.5,67.7,65.5,60,50.5,37.5,35.2,48.6
2014,22.6,33.1,37.5,49.2,58.1,66,64.4,64.5,62.1,51.1,34.3,38.8,48.5
2015,30,24.1,42.1,50.4,59.4,66.8,67.9,66,61.2,51.4,45.5,45.7,50.9
2016,27.1,31.6,45.5,49.3,55.2,65.5,70.4,69.5,64,53.4,43.8,36.1,50.9
2017,37.6,39.3,39.6,52.9,58.1,62.7,68.2,65.7,59.8,52.6,43.1,34.1,51.1
2018,26.2,43.2,37.4,44.6,62.1,66.7,68.2,66.3,67.2,53.5,38.7,36.3,50.9
2019,32.4,40.2,39.2,50.3,61.4,63.5,68,65.9,64.9,54.8,39,38.5,51.5
2020,36.4,35.7,45.9,47.1,54.1,63.6,70.2,67.9,60.9,55.6,46.7,33.4,51.5
2021,31.8,34.4,43.9,46.9,54.5,64.2,66.8,67.4,60.3,54.7,38.7,42.8,50.5
2022,28.4,35.4,42.5,47.9,59.3,64.6,69.2,66.3,58.5,46,42,34,49.5
